OTU	assignmentQual	taxID	superkingdom	phylum	class	order	family	genus	species
OTU_29109	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29110	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29111	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29112	Low	158698	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Membranoptera	Membranoptera tenuis
OTU_29113	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29114	Low	2459893	Eukaryota	Arthropoda	Collembola	Symphypleona	Sminthurididae		Sminthurididae sp. BIOUG24231-B02
OTU_29115	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29116	Low	1892891	Eukaryota						Amoebozoa sp.
OTU_29117	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29118	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29119	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29120	Low	2578106	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. KBS0701
OTU_29121	Low	1891841	Eukaryota	Arthropoda	Insecta	Diptera	Pipunculidae	Tomosvaryella	Tomosvaryella sachtlebeni
OTU_29122	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29123	Low	176275	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria bassiana
OTU_29124	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29125	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29126	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29127	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29128	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29129	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29130	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29131	Low	2201168	Eukaryota				Vannellidae	Clydonella	Clydonella sawyeri
OTU_29133	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29134	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29135	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29136	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29137	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29138	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29139	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29141	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29142	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29143	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29145	High	1732157	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Microprotopidae	Microprotopus	Microprotopus maculatus
OTU_29146	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29147	Low	581189	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Monocillium	Monocillium mucidum
OTU_29149	Low	2301598	Eukaryota				Vexilliferidae	Vexillifera	Vexillifera kereti
OTU_29150	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29151	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29152	Low	1911803	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Oceaniidae	Turritopsis	Turritopsis sp. DNA228
OTU_29153	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29154	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29155	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29156	Low	51294	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	Capitella capitata
OTU_29157	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29158	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29159	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29160	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29161	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29162	Low	1569510	Eukaryota	Arthropoda	Diplopoda	Chordeumatida	Chordeumatidae	Chordeuma	Chordeuma sylvestre
OTU_29163	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29164	Low	554055	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Micractinium	Micractinium conductrix
OTU_29165	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29166	Low	290615	Eukaryota	Ascomycota	Leotiomycetes			Leohumicola	Leohumicola verrucosa
OTU_29167	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29168	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29169	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29170	Low	370292	Eukaryota	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora ganbajun
OTU_29171	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29172	High	433531	Eukaryota	Arthropoda	Insecta	Coleoptera	Cantharidae	Cantharis	Cantharis fusca
OTU_29173	Low	104788	Eukaryota	Rotifera	Bdelloidea	Philodinida	Philodinidae	Macrotrachela	Macrotrachela quadricornifera
OTU_29174	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29176	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29177	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29178	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29179	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29180	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29181	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29182	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29183	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29184	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29186	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29187	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29188	Low	996801	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter reichenbachii
OTU_29189	Low	164537	Eukaryota	Ascomycota				Tetracladium	Tetracladium furcatum
OTU_29190	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29191	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29192	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29193	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29194	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29195	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29196	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29197	Low	1076758	Eukaryota			Himatismenida		Parvamoeba	Parvamoeba rugata
OTU_29198	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29199	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29200	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29201	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29202	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29203	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29204	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29206	Low	1545452	Eukaryota		Synurophyceae	Ochromonadales	Ochromonadaceae	Cornospumella	Cornospumella fuschlensis
OTU_29207	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29208	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29209	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29210	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29211	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29212	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29213	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29214	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29215	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29216	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29217	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29218	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29219	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29220	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29221	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29222	Low	533304	Eukaryota	Ascomycota	Leotiomycetes			Leohumicola	Leohumicola levissima
OTU_29223	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29224	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29225	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29226	Low	1702228	Eukaryota		Oomycetes			Haptoglossa	Haptoglossa sp. DM2 4/12
OTU_29227	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29228	Low	560922	Eukaryota	Arthropoda	Insecta	Neuroptera	Nymphidae	Nymphes	Nymphes myrmeleonoides
OTU_29229	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29230	Low	92976	Eukaryota		Oomycetes	Saprolegniales	Saprolegniaceae	Leptolegnia	Leptolegnia caudata
OTU_29231	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29232	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29234	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29235	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29237	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29238	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29239	Low	1588903	Eukaryota		Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium biforme
OTU_29240	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29241	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29242	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29243	Low	1117030	Eukaryota		Chrysophyceae	Chromulinales	Chromulinaceae	Pedospumella	Pedospumella encystans
OTU_29244	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29245	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29246	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29247	Low	1702228	Eukaryota		Oomycetes			Haptoglossa	Haptoglossa sp. DM2 4/12
OTU_29248	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29249	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29250	Low	552824	Eukaryota	Ascomycota				Tetracladium	Tetracladium breve
OTU_29251	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29252	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29253	Low	1535393	Eukaryota		Phaeophyceae	Ectocarpales	Chordariaceae		Chordariaceae sp. 7 AP-2014
OTU_29254	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29255	Low	444606	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	Eucampia zodiacus
OTU_29257	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29258	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29259	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29260	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29261	Low	2025116	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella sp. ATCC 30562
OTU_29262	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29263	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29264	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29265	Low	749586	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta pisi
OTU_29266	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29267	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29268	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29269	Low	1441517	Eukaryota	Arthropoda	Insecta	Lepidoptera	Geometridae	Idaea	Idaea carvalhoi
OTU_29270	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29271	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29272	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29273	Low	1803846	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavivirga	Flavivirga eckloniae
OTU_29274	High-MH	None	Eukaryota	Mollusca	Gastropoda	Stylommatophora	Agriolimacidae	Deroceras	NA
OTU_29275	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29276	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29277	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29278	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29279	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29280	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29281	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29282	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29283	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29284	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29285	High	1005981	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Polypedilum	Polypedilum cultellatum
OTU_29286	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29287	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29288	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29289	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29290	Low	1076758	Eukaryota			Himatismenida		Parvamoeba	Parvamoeba rugata
OTU_29291	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29292	High	159756	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Polysiphonia fibrillosa
OTU_29293	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29294	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29295	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29296	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29297	Low	1617283	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium nitrogenifigens
OTU_29298	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29299	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29300	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29301	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29302	Low	1105345	Eukaryota				Vexilliferidae	Vexillifera	Vexillifera bacillipedes
OTU_29303	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29304	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29305	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29306	Low	316184	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Prayidae	Praya	Praya dubia
OTU_29307	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29308	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29309	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29310	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29311	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29312	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29314	Low	1973054	Eukaryota				Vannellidae	Vannella	Vannella sp.
OTU_29315	Low	1522452	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Nannochloris	Nannochloris sp. MBTD-CMFRI-S048
OTU_29316	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29317	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29318	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29319	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29320	Low	996801	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter reichenbachii
OTU_29321	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29322	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29323	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29324	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29325	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29326	Low	286094	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora bacillum
OTU_29328	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29329	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29332	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29333	Low	1702228	Eukaryota		Oomycetes			Haptoglossa	Haptoglossa sp. DM2 4/12
OTU_29334	Low	4803	Eukaryota		Oomycetes	Lagenidiales	Lagenidiaceae	Lagenidium	Lagenidium giganteum
OTU_29335	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29336	Low	1114231	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Microcionidae	Clathria	Clathria rugosa
OTU_29338	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29339	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29340	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29341	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29342	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29343	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29344	Low	996801	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter reichenbachii
OTU_29345	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29346	Low	1076758	Eukaryota			Himatismenida		Parvamoeba	Parvamoeba rugata
OTU_29347	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29348	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29349	Low	65665	Eukaryota			Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba tubiashi
OTU_29350	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29351	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29352	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29353	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29354	High-MH	None	Eukaryota	Arthropoda	Insecta	Trichoptera	Psychomyiidae	Lype	NA
OTU_29355	High	239478	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis vernus
OTU_29356	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29357	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29358	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29359	Low	85795	Eukaryota	Porifera	Demospongiae	Bubarida	Dictyonellidae	Scopalina	Scopalina ruetzleri
OTU_29360	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29362	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29363	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29364	Low	2065310	Eukaryota		Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sp. 'guadalupesoil'
OTU_29365	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29366	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29367	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29368	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29369	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29370	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29371	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29373	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29374	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29375	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29376	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29377	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29378	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29380	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29381	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29382	Low-MH-S	1622407;1622408;1622409;1622410;1622413	Eukaryota	Arthropoda	Insecta	Hymenoptera			NA
OTU_29383	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29384	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29385	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29386	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29388	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29389	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29390	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29391	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29392	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29393	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29394	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29396	Low	2053106	Eukaryota	Cnidaria	Scyphozoa	Rhizostomeae	Stomolophidae	Stomolophus	Stomolophus sp. 3 LGD-2017
OTU_29397	Low	1855336	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. KT25b
OTU_29398	Low	104268	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum mesophilum
OTU_29399	Low	986	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
OTU_29400	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29401	Low	376686	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
OTU_29402	Low	115421	Eukaryota		Oomycetes	Pythiales	Pythiaceae	Globisporangium	Globisporangium ultimum
OTU_29403	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29404	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29405	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29407	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29408	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29409	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29410	Low	370292	Eukaryota	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora ganbajun
OTU_29411	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29412	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29413	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29414	Low	79858	Eukaryota	Ascomycota	Leotiomycetes		Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus pannorum
OTU_29415	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29416	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29417	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29419	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29420	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29421	High	529818	Eukaryota				Apusomonadidae	Thecamonas	Thecamonas trahens
OTU_29422	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29423	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29424	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29425	Low	2486710	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia sp.
OTU_29426	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29427	Low	2080231	Eukaryota	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia sp. Plg_P5
OTU_29428	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29429	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29430	Low	2301597	Eukaryota				Vexilliferidae	Vexillifera	Vexillifera abyssalis
OTU_29431	Low	2109054	Eukaryota	Annelida	Polychaeta	Sabellida	Serpulidae	Pileolaria	Pileolaria sp. 11BIOAK-0893
OTU_29433	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29434	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29435	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29436	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29437	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29438	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29439	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29440	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29441	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29442	Low	996801	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter reichenbachii
OTU_29443	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29444	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29445	Low	239731	Eukaryota				Hartmannellidae	Hartmannella	Hartmannella cantabrigiensis
OTU_29446	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29447	Low	1179672	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. KBS0721
OTU_29448	Low	684904	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia cf. recta RT-2009
OTU_29449	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29450	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29451	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29452	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29453	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29454	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29455	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29456	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29457	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29458	Low	1892891	Eukaryota						Amoebozoa sp.
OTU_29459	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29460	Low	84397	Eukaryota	Rotifera	Monogononta	Ploima	Asplanchnidae	Asplanchna	Asplanchna sieboldi
OTU_29461	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29462	Low	1522452	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Nannochloris	Nannochloris sp. MBTD-CMFRI-S048
OTU_29463	Low	1597709	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae		Staphylinidae sp. NZAC 03010483
OTU_29464	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29465	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29466	Low	289986	Eukaryota			Physariida	Didymiaceae	Didymium	Didymium minus
OTU_29467	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29468	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29469	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29470	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29472	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29473	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29474	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29475	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29476	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29477	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29478	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29479	High	91925	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala lecanii-corni
OTU_29480	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29481	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29482	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29483	Low	1535393	Eukaryota		Phaeophyceae	Ectocarpales	Chordariaceae		Chordariaceae sp. 7 AP-2014
OTU_29484	None	None	NA	NA	NA	NA	NA	NA	NA
OTU_29485	None	None	NA	NA	NA	NA	NA	NA	NA
